key_documento,paper,tema,tema_nombre,objetivo,variable,valor_extraido,cita_textual,ubicacion,origen
ZWFNABKK,Li - 2025 - Exploration of An Intelligent Teaching System for the Post-Lithium Battery Course Empowered by AI,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,"Pre- and post-test assessments, project reports, design solutions, survey on learning engagement, correlation analysis of learning behavior data, rubric scored on a 100-point scale","A multi-dimensional evaluation system was employed to quantitatively assess the teaching outcomes. Pre- and post-test assessments revealed... Analysis of innovation capability, evaluated through project reports and design solutions... A survey on learning engagement indicated... correlation analysis of learning behavior data revealed... A detailed analysis of the project reports using a rubric scored on a 100-point scale showed...","Sección 5.2, página 5",
ZWFNABKK,Li - 2025 - Exploration of An Intelligent Teaching System for the Post-Lithium Battery Course Empowered by AI,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,Mejora del 27.3% en el dominio del conocimiento en el grupo experimental frente al 11.5% en el grupo de control,Pre- and post-test assessments revealed that the experimental group's average score on knowledge mastery increased by 27.3% compared to the control group's 11.5% improvement.,"Sección 5.2, página 5",
ZWFNABKK,Li - 2025 - Exploration of An Intelligent Teaching System for the Post-Lithium Battery Course Empowered by AI,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,42% higher success rate in process parameter optimization tasks,"In practical ability assessments, students using the digital twin platform achieved a 42% higher success rate in process parameter optimization tasks.","Sección 5.2, página 5",
ZWFNABKK,Li - 2025 - Exploration of An Intelligent Teaching System for the Post-Lithium Battery Course Empowered by AI,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,89% of students in the experimental group reported a deeper understanding of the intrinsic links between process parameters and battery performance,"A survey on learning engagement indicated that 89% of students in the experimental group reported a deeper understanding of the intrinsic links between process parameters and battery performance, attributing this to the immediate feedback provided by the AI system.","Sección 5.2, página 5",
ZWFNABKK,Li - 2025 - Exploration of An Intelligent Teaching System for the Post-Lithium Battery Course Empowered by AI,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,"r = 0.72, p < 0.01","correlation analysis of learning behavior data revealed a strong positive relationship (r = 0.72, p < 0.01) between the frequency of using the knowledge graph for exploratory learning and final comprehensive assessment scores.","Sección 5.2, página 5",
ZWFNABKK,Li - 2025 - Exploration of An Intelligent Teaching System for the Post-Lithium Battery Course Empowered by AI,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,amenazas_validez_y_calidad_evidencia,Initial construction of high-fidelity virtual simulation models requires substantial computational resources and interdisciplinary expertise; effective operation of adaptive learning engine depends on critical mass of student interaction data; system's demand for instructor AI literacy,"Firstly, the initial construction of high-fidelity virtual simulation models requires substantial computational resources and interdisciplinary expertise, presenting a high barrier to entry. Secondly, the effective operation of the adaptive learning engine depends on a critical mass of student interaction data, meaning its optimization effect is more pronounced in the later stages of course delivery. Additionally, the system's demand for instructor AI literacy necessitates targeted training, as some instructors initially struggled with data interpretation from the teaching dashboard.","Sección 5.3, página 5",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,dominio_ingenieria,automatización,"machine automation, which is one of the three majors within the mechanical engineering department",Sección 3.2 Course Description and Participations,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,competencias_i40_i50_desarrolladas,"IIoT, automatización, integración de sistemas",linking the PLC with a digital twin through OPC,Sección 3.3 Course Concept to Research and Adopt DT Technology,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,alineacion_estandares_industriales,NR,NR,NR,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,colaboracion_industria_academia,NR,NR,NR,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modelo_pedagogico,aprendizaje activo,"The study module is divided into two parts, Part 1 is a theory part and Part 2 a hands on project, each part lasting 8 weeks.","Sección 3.3, página 2",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,nivel_educativo,Pregrado,our research was experimented with BSc students.,"Sección 1.1, página 1",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,programa_curso_asignatura,Simulation in Control System Design,a course named Simulation in Control System Design was chosen.,"Sección 3.2, página 2",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modalidad_ensenanza,presencial,"The first cycle was implemented in 2016, and consisted of creating the course concept, developing and implementing the action plan, gathering and analyzing the data, identifying the problems, and evaluation.","Sección 3.2.2, página 2",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,grado_participacion_estudiantil,proyecto completo de ciclo de vida,"The project has four parts: designing a 3D model of a mechatronics equipment, converting the 3D model into the digital twin with the NX Mechatronics Concept Designer, designing a PLC program for the equipment, and linking the PLC with a digital twin through OPC.","Sección 3.3, página 2",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,andamiaje_y_rol_docente,facilitador/supervisor,the teachers also were the researchers of the study.,"Sección 3.2.2, página 2",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,duracion_intervencion,16 semanas,"The study module is divided into two parts, Part 1 is a theory part and Part 2 a hands on project, each part lasting 8 weeks.","Sección 3.3, página 2",
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,diseno_investigacion,acción participativa,"The main research method was action research, which was used to conduct the observations, recorded by taking notes, in order words, the KJ technique.",Section 3.1 Methods,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,tamano_muestral_y_perfil,"N total = 91 (21+28+42); perfil: BSc students in mechanical engineering, machine automation major",The participants of this first cycle were 21 students and two teachers. The participants of this second cycle were 28 students and two teachers. The participants of this third and final cycle were 42 students and two teachers.,Section 3.2.2 Participations,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,comparador_o_condicion_control,sin comparador,The statistical data of the DT courses were analyzed and compared with other machine automation courses in Metropolia,Section 4.3 Statistical Data,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,"encuestas estandarizadas (UTAUT/UTAUT2, SUS, NASA-TLX, TTF), entrevistas semi-estructuradas, learning analytics, logs","the students answered a survey concerning the application of digitalization and DT technology in the course. Furthermore, the statistical data of the DT courses were analyzed and compared with other courses.",Section 3.1 Methods,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,NR,NR,NR,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,NR,NR,NR,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,"Motivación, aceptación tecnológica, satisfacción, autoeficacia, colaboración, engagement (behavioral/cognitive/emotional), carga cognitiva","Digital tools and DT technology can increase study motivation, students' own responsibility for learning, as well as improve learning.",Section 4 Results and Discussion,
44H5ZW4K,Liljaniemi y Paavilainen - 2020 - Using Digital Twin Technology in Engineering Education – Course Concept to Explore Benefits and Barr,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,NR,NR,NR,
